cfips,val_loss,sub_loss
1001, 2.3113214259308403, 1.6864782363633346
1003, 0.7221251242011734, 1.454627611081733
1005, 1.3919314644876855, 0.787278680449027
1007, 3.966407121300057, 1.978773107555947
1009, 2.94287860998954, 2.7804975485293464
1011, 0.7392458621286786, 2.1711296957687076
1013, 2.37211090560123, 6.565743495113898
1015, 2.0236242268290954, 2.4533172759716413
1017, 4.20056349955879, 2.7527550235747835
1019, 2.065867898980608, 0.8325260621267836
1021, 2.0474364875679805, 0.9839570107397946
1023, 3.2430627154527962, 1.2932464937212074
1025, 7.214983574690144, 7.929995606383714
1027, 3.2731189859034977, 7.765428722323187
1029, 2.5343074435929513, 2.4403424553401076
1031, 3.351781800040879, 2.5012929649212543
1033, 0.6479181571743827, 1.398945252692749
1035, 12.48377652506114, 19.5795302034565
1037, 5.999795427362963, 9.632591953297792
1039, 1.0492385520438776, 0.4306569309608526
1041, 5.1584265836498355, 7.793716771179083
1043, 1.4888730917447544, 1.0602564819310365
1045, 2.4567045626610056, 0.4792449487298624
1047, 1.651754728504158, 1.011735591636057
1049, 0.4028736644540824, 1.5359050229058946
1051, 0.02747049783159054, 6.301508025581311
1053, 1.6482503479182946, 0.4914467958877243
1055, 5.8125161729156245, 5.428702136221893
1057, 6.60245576861333, 14.525616823336986
1059, 1.9370912209260123, 5.725453236150218
1061, 1.7423482099260423, 0.6454952273265498
1063, 0.9185425921821335, 1.28550358466478
1065, 1.0054452039878137, 1.449083957243406
1067, 1.6434691490747555, 3.831664569583782
1069, 2.680930883691461, 1.6934496390469
1071, 0.34114843649703874, 1.7300249721022103
1073, 1.3076177145888797, 0.8698073950259599
1075, 1.8746402884960853, 1.4324496474982555
1077, 0.9983629031194874, 2.221228496021422
1079, 0.8993339925183514, 1.0214760303209538
1081, 1.8416940321424082, 1.5505240408506769
1083, 0.5885031953471707, 2.0481337019294203
1085, 3.6694301524881205, 1.5998219299659135
1087, 2.3173374741194905, 0.8707470181542751
1089, 1.6543399324751282, 1.5210726169759774
1091, 5.733400464051199, 2.6991031413217774
1093, 1.6579770073195925, 0.3532463717944392
1095, 1.7511232806886796, 1.8095646248195283
1097, 2.161187996530057, 3.9703549540728087
1099, 4.5828335766037585, 4.73866615465122
1101, 0.6108475987764455, 0.7782872674126136
1103, 0.9438776656754908, 2.0082811725271195
1105, 0.6970610607906091, 9.718999735756913
1107, 4.861281764463032, 3.9450534916308237
1109, 2.0645605530187296, 1.5642479823376916
1111, 1.6192549617963972, 5.1166224439150785
1113, 3.3193629086794867, 3.5480090418668584
1115, 2.304711691280821, 1.38910690437005
1117, 1.7912120930672748, 1.7971155333365285
1119, 3.35392528033918, 2.345720609875593
1121, 2.7119239310632004, 0.6187074208286708
1123, 14.912813197781883, 16.12555591687012
1125, 4.5418246488037095, 11.64052116150756
1127, 1.6892903598984272, 2.2584827157058
1129, 1.9676841308717514, 6.81241446599606
1131, 1.157561724613812, 5.726242443165256
1133, 66.2141885923889, 99.13954364531061
2013, 2.310338274560492, 1.2403476299516014
2016, 6.968789192082977, 6.611481849165548
2020, 1.433456365792892, 0.9679245527475422
2050, 6.294749602918273, 7.17603344985699
2060, 8.584677980432645, 10.267533036962362
2068, 3.1604387132324296, 2.9837311818098633
2070, 1.4622849992495701, 3.1364385530545316
2090, 0.9076955025835264, 0.42710465530475256
2100, 0.7169699476169171, 3.214543113818338
2105, 1.1228342561006033, 0.8460499980984338
2110, 0.8458916790643558, 2.479897576757716
2122, 1.3188836098575323, 2.4381587373414777
2130, 1.2541883983693274, 1.033422313160261
2150, 2.47078595950521, 2.756524345898979
