cfips, Loss
6091, 1.1527511781805626
6093, 16.75517724781607
6095, 8.501812264669564
6097, 7.122727301690776
6099, 4.272681576809203
6101, 3.664889012168129
6103, 0.5957078081843826
6105, 3.3842129192414374
6107, 9.737012299410681
6109, 13.943266165564038
6111, 11.288132768792073
6113, 9.176732201416135
6115, 49.2835446238701
8001, 0.9996794719812617
8003, 7.567029190635488
8005, 6.857603705495141
8007, 9.309317561462102
8009, 43.57491425590979
8011, 94.41782631561225
8013, 5.120568956757462
8014, 20.09079703459046
8015, 12.02353376869398
8017, 15.451117368584455
8019, 6.3640324637114025
8021, 13.056344628786107
8023, 3.754030554321755
8025, 9.769343809833801
8027, 9.756907622518685
8029, 12.215478046060635
8031, 11.891779382070771
8033, 3.469052926920657
8035, 11.785973645623663
8037, 2.4813370715520136
8039, 7.575177251359752
8041, 4.4832492194325635
8043, 4.056812913297268
8045, 3.5453239840511355
8047, 33.771885847500066
8049, 25.62146531711572
8051, 7.817638159594276
8053, 36.44717048606867
8055, 33.55188730176576
8057, 37.93528031420069
8059, 6.13724727883735
8061, 25.115181987832024
8063, 12.959705741820313
8065, 10.279820377327875
8067, 4.684963298949399
8069, 51.23250494528345
8071, 0.9947137630456422
8073, 5.677899329880672
8075, 0.8131327756756993
8077, 2.5556985057958874
8079, 7.468764270379628
8081, 94.46738032511554
8083, 11.300840742061931
8085, 3.6415266698238753
8087, 1.8288184355500583
8089, 9.41960184846282
8091, 4.278151573117923
8093, 9.335072987865763
8095, 34.29158086726025
8097, 6.119356569527583
8099, 17.771527252000684
8101, 3.4466705412823764
8103, 23.539542904889295
8105, 160.55489371330302
8107, 5.7352931358851755
8109, 1.5877904029754963
8111, 9.169972424005937
8113, 2.69877400735344
8115, 20.112974632219625
8117, 7.01444055425739
8119, 7.5954467495519875
8121, 2.6501800028538507
8123, 12.189247384414895
8125, 16.511216746227284
9001, 17.893124774134673
9003, 8.750179487177327
9005, 1.2206757418631997
9007, 0.2602957274135786
9009, 13.605430584912753
9011, 7.912734624766374
9013, 32.808093750946476
9015, 11.412803504062946
10001, 34.532504555536896
10003, 28.379840842384674
10005, 173.54207116568105
11001, 3.9832076477747993
12001, 166.98210118594517
12003, 0.33172880170140084
12005, 4.241299892137527
12007, 19.883979715785305
12009, 1.7828755012011386
12011, 4.021453316176329
12013, 39.08641639137112
12015, 9.192642524368763
12017, 2.252984245841686
12019, 1.5867864507954452
12021, 4.5069017601418775
12023, 12.147460853220823
12027, 6.5780792655821125
12029, 16.093345009867054
12031, 12.73891481586672
12033, 9.161360026130492
12035, 7.7276461909513605
12037, 83.22070897281078
12039, 4.505364270754994
12041, 19.569582777187755
12043, 10.229927535101062
12045, 79.0156451635838
12047, 12.349853363392311
12049, 4.165967401973145
12051, 18.133218745415952
12053, 0.033550744445119386
12055, 35.83333798829322
12057, 2.383754374254439
12059, 5.902792864764268
12061, 6.570506857068552
12063, 2.6649556875132605
12065, 41.92745502564095
12067, 16.18882033261754
12069, 2.617187502643854
12071, 0.8955526797679492
12073, 6.435574275097757
12075, 17.325900759596287
12077, 15.091537523543694
12079, 26.41355799672627
12081, 0.7494732880625936
12083, 3.6420096335155456
12085, 4.661002979580152
12086, 16.82873734691701
12087, 1.8222569290507906
12089, 7.369685221415588
12091, 6.283957469852022
12093, 3.31184927613246
12095, 9.843178129487406
12097, 6.41598776422322
12099, 7.871870932035514
12101, 2.0365149182865343
12103, 7.492705552804539
12105, 11.45809298634298
12107, 40.832331323783094
12109, 14.535016002360807
12111, 14.459324418814465
12113, 13.066816524407916
12115, 16.40974690184921
12117, 0.8507638436157348
12119, 9.452564143637028
12121, 3.8870342511920586
12123, 28.109193174324364
12125, 20.091712587557005
12127, 6.671043553279548
12129, 0.05246198362112157
12131, 45.97510069568577
12133, 19.64929813734429
13001, 4.016226795264148
13003, 11.767098871245562
13005, 15.86936082909677
13007, 0.7879721380170627
13009, 12.37802676232337
13011, 23.37787072209786
13013, 0.31405715126866746
13015, 3.3711969948613585
13017, 5.59622233683301
13019, 43.25122939676081
13021, 8.07399897660011
13023, 24.30182198610507
13025, 114.38705578083218
13027, 16.38682212766665
13029, 0.3751653511461719
13031, 3.4890010294493283
13033, 72.1429601554955
13035, 12.825216594265996
13037, 39.4787194519948
13039, 0.5247200890694246
13043, 10.189423488083271
13045, 15.229078541949182
13047, 5.6573640277698924
13049, 8.429592674474456
13051, 11.463759320781202
13053, 1.0482100613213825
13055, 7.4629154387489445
13057, 5.163428538886169
13059, 6.542443893161577
13061, 27.27329364454645
13063, 16.903512795344568
13065, 2.6461454314948893
13067, 11.385599623404511
13069, 2.019508899993077
13071, 24.374806018874793
13073, 9.304543111717695
13075, 9.84249980128982
13077, 4.030604206725041
13079, 42.96559708660419
13081, 20.329848454874224
13083, 19.205474359931134
13085, 4.442464101944744
13087, 32.98113544742903
13089, 5.449893443519698
13091, 12.161664744581339
13093, 7.775085492251783
13095, 13.383662139948324
13097, 16.61011720068613
13099, 17.266001595840212
13101, 51.75636959540505
13103, 6.243063628705392
13105, 10.89371389519885
13107, 6.200580531799943
13109, 17.069448836470663
13111, 2.2343205706258322
13113, 23.483319267692995
13115, 7.54942688449424
13117, 4.981276319871659
13119, 39.21554198476928
13121, 3.8864425809706518
13123, 8.026036870620354
13125, 60.63871241562896
13127, 8.041978328793647
13129, 6.053160166154847
13131, 3.878131967793972
13133, 1.6366851866060295
13135, 4.328207070864602
13137, 12.58665805146373
13139, 10.849669443823721
13141, 36.87003450803997
13143, 0.29474079295234923
13145, 23.764333169449635
13147, 17.81935637156831
13149, 18.833189556947826
13151, 28.8592400982324
13153, 12.645350998513436
13155, 11.730001190679493
13157, 12.539046649571958
13159, 3.621198450689474
13161, 0.8346800822555557
13163, 6.555393815539802
13165, 24.120335535046422
13167, 1.0160285902759998
13169, 55.4726040382451
13171, 26.54092783430302
13173, 14.105477009907046
13175, 0.9143273267583041
13177, 18.043224436431366
13179, 16.604104182502144
13181, 20.813386644905265
13183, 4.276923807689417
13185, 11.12759356431441
13187, 13.428893770248903
13189, 11.068315572480955
13191, 15.331389206657192
13193, 27.863167253359677
13195, 19.8452338229647
13197, 12.245071036260766
13199, 15.733942637345127
13201, 14.999657928772697
13205, 27.51273412474798
13207, 19.427532613683695
13209, 30.72464791963194
13211, 20.61231478120572
13213, 12.195888955290336
13215, 9.662676108446218
13217, 16.924907689266664
13219, 8.073324501428576
13221, 8.649526238514156
13223, 12.203169092819248
13225, 1.0645745953889807
13227, 9.300822519524097
13229, 16.89878393096537
13231, 8.214199271998599
13233, 6.216685487614704
13235, 1.3191835792272633
13237, 31.02521058079879
13239, 90.43321919460283
13241, 6.251950289747439
13243, 4.122071945339634
13245, 7.943117807374602
13247, 26.809969937779922
13249, 1.0447579248994496
13251, 64.28388287326537
13253, 13.502443357509659
13255, 16.14368125322258
13257, 26.694242703221033
13259, 0.1757612918055056
13261, 13.793093738121767
13263, 32.29930247566128
13265, 2.813237917246884
13267, 5.217171086841935
13269, 1.127375552078299
13271, 20.092152959517865
13273, 1.348587968155955
13275, 21.832195740516575
13277, 12.542832330372308
13279, 11.71070016399587
13281, 0.7510659285112905
13283, 7.63074813899839
13285, 46.648074875924564
13287, 9.968715015045113
13289, 29.960803137644533
13291, 29.39369890690588
13293, 14.856077108807389
13295, 18.24217377892348
13297, 17.710462815922543
13299, 1.2206716645697755
13301, 14.035496347084237
13303, 15.909632883375883
13305, 9.551561164896631
13307, 115.97711549744825
13309, 13.303043485294056
13311, 10.082400109892713
13313, 8.68618832764255
13315, 24.42619606363686
13317, 52.720486728706085
13319, 8.17927514763027
13321, 28.08682274201863
15001, 8.097458170002248
15003, 2.377688317600999
15005, 172.24057644540042
15007, 15.815559968244225
15009, 1.5882163114799865
16001, 3.2284138839855863
16003, 2.3754155910299364
16005, 14.224629563635066
16007, 2.2590853691476185
16009, 79.08993578493455
16011, 2.1938532587586566
16013, 1.112967434778403
16015, 8.175945092777704
16017, 4.088871224946481
16019, 12.29682008919178
16021, 200.0
16023, 8.65184180001586
16025, 22.389299550949247
16027, 5.398041001281033
16029, 4.96273124972189
16031, 9.088220629943896
16033, 53.56735438428125
16035, 11.86853548579582
16037, 35.686591010294734
16039, 10.371835125071575
16041, 19.264110355263725
16043, 21.68469727586706
16045, 21.186167809052893
16047, 10.355839019871377
16049, 43.61461049387899
16051, 38.53346937063967
16053, 9.451048225429329
16055, 1.940098335032392
16057, 1.7851188369033992
16059, 12.26883645651644
16061, 0.9833369427053084
16063, 13.748054827570567
16065, 26.64098146001429
16067, 14.386704799111113
16069, 10.078452432622488
16071, 25.325997537971467
16073, 21.340336917394676
16075, 4.702923798832597
16077, 74.0420273379609
16079, 8.297750451289437
16081, 0.2321277442228114
16083, 7.426492300605436
16085, 1.6335541701533198
16087, 7.60676887748053
17001, 14.212681148429537
17003, 13.176125763311145
17005, 23.35084387586429
17007, 8.04732525511359
17009, 4.294063687260933
17011, 6.790188398671307
17013, 19.409118170992475
17015, 1.5829125400998585
17017, 10.034922163944675
17019, 3.9430643417163838
17021, 8.532835433168518
17023, 3.155344076182925
17025, 7.920327696326962
17027, 16.99813916130722
17029, 9.428760485168137
17031, 1.8074710902509186
17033, 10.130063636321916
17035, 11.618893617059436
17037, 42.057624106397114
17039, 10.506382369539239
17041, 7.394461888719459
17043, 0.7253954331886945
17045, 2.320953726322634
17047, 5.400937880322709
17049, 22.052682431365554
17051, 1.9317244617545408
17053, 4.1729366438102335
17055, 6.820283077619263
17057, 0.837386745799357
17059, 9.049086422921496
17061, 17.22134621431097
17063, 35.15984760409695
17065, 35.7857302518641
17067, 6.6382948212998585
17069, 48.13607075712987
17071, 0.39724446952598147
17073, 4.331095812693597
17075, 182.98391039078464
17077, 2.513956881994772
17079, 12.665423396737161
17081, 2.068950302409339
17083, 12.591868976258993
17085, 14.914993416597946
17087, 2.003438114072139
17089, 8.370563561418933
17091, 4.79552144513781
17093, 2.3057822336475757
17095, 8.80315204126599
17097, 6.3501918178212176
17099, 11.963646668471133
17101, 9.352310602297552
17103, 7.489866545921912
17105, 8.0456055013791
17107, 9.139069633796021
17109, 24.558852299589752
17111, 3.087402236542794
17113, 1.040507636117552
17115, 0.6258713589356185
17117, 2.6272800398088783
17119, 18.829368614150173
17121, 2.8075128148968584
17123, 8.678155407146253
17125, 17.9378569229619
17127, 12.161244116703921
17129, 10.34725223366276
17131, 2.3794164284184696
17133, 3.856036606557287
17135, 16.789987701296372
17137, 4.665008447215606
17139, 4.480870751868089
17141, 15.16692057807179
17143, 11.903806937443484
17145, 1.4379045314184098
17147, 34.74012771337779
17149, 1.7536510050364662
17151, 26.267965729152127
17153, 14.453561334516696
17155, 0.9141590301213273
17157, 0.8124175885748155
17159, 12.135495630632011
17161, 11.991409457753528
17163, 10.150896817719461
17165, 21.65216164583043
17167, 1.984423061758845
17169, 21.39361226927655
17171, 32.32332484444272
17173, 29.026387038522145
17175, 40.221533338074714
17177, 14.713222775216176
17179, 6.604337608871911
17181, 0.596491303336415
17183, 1.5143164664757545
17185, 3.609651378501245
17187, 19.25613476065294
17189, 23.375825799056187
17191, 16.581205498643186
17193, 6.74972262440654
17195, 6.446400610582568
17197, 31.742160896108807
17199, 16.411649586170153
17201, 0.22106718684013435
17203, 2.9958028087352484
18001, 7.220099027803078
18003, 4.844055625684509
18005, 2.467596999796591
18007, 0.6699456908304755
18009, 1.450646164028039
18011, 3.8458512550498805
18013, 2.338575555409604
18015, 8.933610246361882
18017, 17.37496361593515
18019, 5.293643816732926
18021, 5.348515700459516
18023, 10.53460464271742
18025, 68.1208271543257
18027, 2.284017430000669
18029, 3.4227779367406272
18031, 43.65203158827729
18033, 22.27311983601958
18035, 12.072582504388395
18037, 13.371036923811852
18039, 14.53700522522773
18041, 47.3118489304128
18043, 1.5263978392807245
18045, 10.556175945212535
18047, 16.199547294906026
18049, 30.85257859088881
18051, 16.373545767851873
18053, 3.9413897319223805
18055, 16.48523879041322
18057, 0.5502954180402597
18059, 1.01262444708424
18061, 5.045787264153422
18063, 0.8122072081504274
18065, 5.745612270112138
18067, 10.387812404185176
18069, 3.064525396566925
18071, 2.3663337618365055
18073, 72.97257812558138
18075, 25.49199669702299
18077, 4.317785704977192
18079, 4.784522278580738
18081, 8.837791473300319
18083, 22.659719111339975
18085, 22.264266928291356
18087, 3.5057560936650862
18089, 12.1346513523856
18091, 9.284138870405522
18093, 5.90154930938536
18095, 1.112832189584517
18097, 1.0410900249542567
18099, 0.3439850903388732
18101, 12.957359355941398
18103, 33.78317390169913
18105, 0.6537050914407496
18107, 7.494581430543473
18109, 0.2078089233801263
18111, 14.007317309513425
18113, 1.1657793468526587
18115, 26.863227710696584
18117, 5.064089484448952
18119, 7.252511457937221
18121, 2.459699203027385
18123, 28.85243302387414
18125, 31.259378205091714
18127, 1.6907677215219685
18129, 4.348058690892628
18131, 4.059071348228042
18133, 10.928194028968576
18135, 17.6017907170472
18137, 14.262590792805533
18139, 1.7883999288239871
18141, 10.366271186441969
18143, 19.67823520126831
18145, 0.1251583135150365
18147, 9.405696725825011
18149, 9.253287857179313
18151, 5.664481920932864
18153, 58.118765554367755
18155, 16.182441019364884
18157, 26.2027150602744
18159, 0.8296132688709357
18161, 11.836988088071992
18163, 27.49855087670824
18165, 10.400480433126083
18167, 12.418375351152196
18169, 7.537305929028817
18171, 37.49934581553552
18173, 12.346847828951175
18175, 8.791091102324762
18177, 10.178780479259887
18179, 5.740143581396306
18181, 6.652262113966153
18183, 2.9264206472452647
19001, 37.29526447722483
19003, 24.082538302452352
19005, 17.76535310515924
19007, 0.739476560113091
19009, 19.51877924250892
19011, 13.851658189672575
19013, 5.310798920232764
19015, 16.233821790191918
19017, 4.143801033100911
19019, 5.6363646121759325
19021, 15.975410861219844
19023, 2.24189235760811
19025, 11.782075675593966
19027, 8.518203005999483
19029, 6.09705056523501
19031, 17.38422434302196
19033, 41.86800679928142
19035, 11.648726918930233
19037, 85.35092943018128
19039, 23.349787922843497
19041, 16.73199656994635
19043, 17.712835943075483
19045, 2.77408531966697
19047, 6.717371162704122
19049, 5.929327482149489
19051, 53.79270164900003
19053, 34.81478382143288
19055, 0.6368510212978202
19057, 7.117641873715533
19059, 5.255971293274076
19061, 11.294930311011466
19063, 20.868809126321032
19065, 43.26439270894779
19067, 12.82077335305815
19069, 4.341800826912955
19071, 63.534474810244504
19073, 10.083182373048817
19075, 10.344691812457105
19077, 11.530627486221004
19079, 4.129261496932276
19081, 25.914161417275118
19083, 0.20380100465895493
19085, 15.045140252877301
19087, 5.537343803437389
19089, 8.291534489384876
19091, 5.352718710820863
19093, 10.40365820931132
19095, 13.296619689550898
19097, 9.666586261556638
19099, 31.39812343039227
19101, 42.39976784904243
19103, 8.653232377394387
19105, 17.00137227098672
19107, 17.591634247285466
19109, 10.498216263777055
19111, 7.929752242610174
19113, 15.616757270218763
19115, 20.579056869074346
19117, 1.26952729172774
19119, 9.40507992176422
19121, 11.586870837112375
19123, 22.811447161610932
19125, 28.68088954349732
19127, 0.6651088871430311
19129, 12.200207865922536
19131, 3.867860145737376
19133, 28.49620861134096
19135, 1.5505178874439582
19137, 23.886147494222296
19139, 17.72208058900571
19141, 4.530395941785705
19143, 59.18767866340969
19145, 9.704184828303314
19147, 35.643713067585054
19149, 6.813055376242488
19151, 36.439869996788225
19153, 1.4406371270494491
19155, 3.9955509118989068
19157, 33.81929018114003
19159, 1.7019159652155609
19161, 16.687326344531787
19163, 6.244816761688271
19165, 2.173124206372773
19167, 8.059093854724756
19169, 4.442168288114566
19171, 0.29810294929897335
19173, 38.360106474281494
19175, 32.23514290228282
19177, 16.697338116259292
19179, 0.4272508589253907
19181, 14.190303193057444
19183, 13.354768917572546
19185, 37.23598837991002
19187, 26.155897685714336
19189, 47.42635981296163
19191, 8.037243846767081
19193, 5.763364239928211
19195, 37.94344553731392
19197, 16.959633370915125
20001, 13.8752966162596
20003, 17.647385359191865
20005, 11.94864090846307
20007, 0.843768569076492
20009, 27.309862828993587
20011, 44.602819519091355
20013, 11.456624756568235
20015, 2.5928950945620715
20017, 11.68639172629748
20019, 52.29201872809656
20021, 5.35732118409493
20023, 0.8587290291392858
20025, 11.190267625005209
20027, 8.74112354406276
20029, 2.725845681912268
20031, 4.620355892082112
20033, 32.53718417409809
20035, 8.524777870110558
20037, 6.087358911274531
20039, 3.525266552642396
20041, 14.564733764815516
20043, 3.526144385349258
20045, 5.068096754884073
20047, 28.573894921914267
20049, 7.491327060865169
20051, 4.467310819013673
20053, 2.1110763655911424
20055, 8.206433005116489
20057, 6.957622554422029
20059, 2.348228110612851
20061, 2.2089469216043724
20063, 25.980320926385765
20065, 68.38446104727127
20067, 24.845767605650074
20069, 9.985423020818148
20071, 30.761484309474476
20073, 25.38744873817147
20075, 19.97514429694399
20077, 49.799530394743655
20079, 4.94717722468125
20081, 25.641378141250154
20083, 25.627270511878503
20085, 42.15287365404372
20087, 24.692450314241977
20089, 31.731328712141664
20091, 10.788865334913991
20093, 9.85758681512899
20095, 35.13734159104821
20097, 4.52960834180943
20099, 2.4062599289539377
20101, 6.837816411478636
20103, 5.496291437229191
20105, 8.561248156258616
20107, 33.01382855467201
20109, 11.708525239578206
20111, 0.01791479112961571
20113, 9.802654882844177
20115, 19.603829166991893
20117, 0.40353316356529473
20119, 0.2713517854659434
20121, 8.920336751659692
20123, 14.028537585917258
20125, 41.297507254110045
20127, 13.56771049513163
20129, 7.4467633453385345
20131, 3.870599475120276
20133, 14.893232082706914
20135, 96.92522004835409
20137, 1.5895444656184996
20139, 9.533533802070167
20141, 53.339072737985774
20143, 15.626689765384105
20145, 10.073601611642893
20147, 0.9193162012885608
20149, 127.98725423571777
20151, 11.011224949173485
20153, 21.981972120462373
20155, 17.834344112323418
20157, 9.251471254818442
20159, 5.486662106726678
20161, 3.9106353767508115
20163, 19.525105047085304
20165, 47.366896422879876
20167, 19.189579910737116
20169, 2.4919891773160847
20171, 3.191691856097613
20173, 2.1759119445204713
20175, 35.01936491260596
20177, 4.416202157982259
20179, 10.585618635591118
20181, 7.292383681229259
20183, 26.73641671487755
20185, 33.11268934619368
20187, 33.32009621391387
20189, 8.774524828256675
20191, 70.51307974449486
20193, 25.119283768404216
20195, 61.65048028723484
20197, 35.58982660075607
20199, 17.098599750044734
20201, 11.92883265307296
20203, 35.21549097534839
20205, 18.036455629827426
20207, 13.281520352111913
20209, 21.628029062830333
21001, 22.202699250985674
21003, 8.300229931962452
21005, 22.87082598116195
21007, 8.626032620960185
21009, 8.341464073687503
21011, 4.576721437610305
21013, 12.712366395130385
21015, 8.763473416962372
21017, 2.478635857001937
21019, 3.902388799255373
21021, 12.409486572286642
21023, 19.878686388393778
21025, 6.048613970455383
21027, 10.83484299363568
21029, 0.31236599149029204
21031, 7.288215399083578
21033, 17.0321926711813
21035, 0.9234026123861029
21037, 10.389981436354349
21039, 87.72785611015131
21041, 3.6055265303190067
21043, 26.39068060801381
21045, 23.839555656518616
21047, 7.274073171877644
21049, 17.55062217460391
21051, 26.21046551974312
21053, 10.606404227457851
21055, 18.270479192404103
21057, 28.536703898059134
21059, 6.592920493439918
21061, 28.711397409850463
21063, 45.79866112447454
21065, 28.363726942038088
21067, 6.746041561836408
21069, 37.57807896682224
21071, 10.672637688395334
21073, 7.203847528829005
21075, 3.210023794257804
21077, 20.870562444064852
21079, 34.25862056179826
21081, 8.75081759075565
21083, 5.216318910273237
21085, 14.550372015315642
21087, 7.117807942492359
21089, 1.5238940148469249
21091, 23.79345838050782
21093, 2.2816926718305566
21095, 15.684349559279301
21097, 0.8892212829538483
21099, 3.6686856899798856
21101, 7.714040755690797
21103, 9.76134761688337
21105, 30.722959345904886
21107, 2.8349850056503314
21109, 15.970394194655086
21111, 10.304277628521719
21113, 9.81902498176688
21115, 9.448744020672867
21117, 4.473337215659265
21119, 1.707961061171678
21121, 5.083048255222548
21123, 4.693641988949918
21125, 12.192598579317105
21127, 9.219434530696688
21129, 4.9599841652904635
21131, 12.153096839419481
21133, 16.792498271768633
21135, 42.557899101779604
21137, 5.830286650701442
21139, 17.95926171859147
21141, 0.8230966658809525
21143, 14.212591896545899
21145, 1.3596321324425624
21147, 8.409846772553584
21149, 66.63864432009336
21151, 4.2549148272870125
21153, 13.61579398821376
21155, 16.222446509374233
21157, 3.9367095217755588
21159, 13.843011954449508
21161, 10.175771288325722
21163, 100.99600290339276
21165, 7.952205129248789
21167, 14.938560898911495
21169, 13.62427794077718
21171, 2.6564269713605473
21173, 9.642957723427143
21175, 17.99751608930229
21177, 33.415388027639075
21179, 8.637604997248111
21181, 7.769463922385304
21183, 12.74862459694685
21185, 8.579264442284474
21187, 38.77429263021635
21189, 61.22770128822788
21191, 14.56648902210901
21193, 21.89308523950551
21195, 21.35642501695008
21197, 15.243496967050143
21199, 10.075334544027157
21201, 87.77458191248509
21203, 6.851663972932766
21205, 1.9703214414889894
21207, 14.045149907568751
21209, 5.552060497589305
21211, 115.76463379164971
21213, 14.55258599770201
21215, 195.60680762147604
21217, 10.859125459926767
21219, 7.17284047170209
21221, 41.385725522063375
21223, 1.5367145812467278
21225, 20.236509991247363
21227, 3.077026976939916
21229, 0.8111478564808208
21231, 2.786063121081376
21233, 6.329627000749749
21235, 5.414661806624538
21237, 20.448681539216967
21239, 3.0358230400079655
22001, 1.983901685378474
22003, 8.708294274248424
22005, 12.906872653903397
22007, 43.117817385782196
22009, 36.693709378140376
22011, 0.9578954135422842
22013, 35.06282230022499
22015, 1.6497899006096606
22017, 32.25010862982391
22019, 42.97569691797833
22021, 46.55215002748151
22023, 26.784159097558884
22025, 36.98596521872094
22027, 10.14591502568649
22029, 24.966647661550194
22031, 25.432337766976993
22033, 8.134044652013078
22035, 53.06429258950298
22037, 8.441185537987586
22039, 22.01249574907422
22041, 0.05947843910913557
22043, 69.34721058799951
22045, 22.142345468958226
22047, 28.085284702625135
22049, 11.613702937056459
22051, 5.76968662881512
22053, 6.279417044999286
22055, 2.2005362736234946
22057, 8.238026119075677
22059, 8.499519880152775
22061, 11.204870439192744
22063, 7.1982011434156705
22065, 36.847159011634275
22067, 12.919110505433808
22069, 19.470858389249322
22071, 4.618094241326107
22073, 4.740182013175674
22075, 10.306177520871271
