cfips,val_loss,sub_loss
1001,0.7653257180548553,0.279639194876612
1003,1.3080843171085388,4.22334910646039
1005,2.1756233527428415,0.976913451721186
1007,3.073951611120392,4.512136337116059
1009,0.15960218095642115,0.5789037108198691
1011,0.8255710655332916,4.78079471197302
1013,2.73943831320974,6.111863675168337
1015,0.15336958396124858,0.6288057319286653
1017,2.1489745090179,6.860845540460596
1019,1.3729254336541332,1.9251648731380062
1021,2.909765468746583,0.8843158156094272
1023,1.6174431278030865,0.7695145244820225
1025,1.502017332141055,1.1981690035285084
1027,2.3743488816910077,5.1674876898323046
1029,1.1386756121664035,1.6396353689599663
1031,2.481372031144605,0.4149902083247574
1033,0.6975546006804606,2.099205109343209
1035,0.394831159715793,8.4259627347366
1037,2.2789171256741336,1.6082790310284767
1039,0.8256831997477634,0.7463909442616203
1041,10.333746526710637,14.120351310467834
1043,0.29595376695219217,0.5973245012524037
1045,2.1699622876603795,2.9430573542530336
1047,2.0529720800408455,2.688233873537709
1049,1.3050903675537173,0.892327007554842
1051,0.4929856705643115,5.430572224931582
1053,1.6956051506197927,0.6642513617513994
1055,0.6327223370635999,1.273573742186213
1057,1.2400221544402033,1.949300314225458
1059,4.367585419141934,7.3589077245627506
1061,2.120271395853923,0.5390051062530622
1063,2.7093209261833766,1.7972193802943919
1065,2.8185491017677498,0.9899131365560476
1067,1.0894837864755467,0.9737745764898574
1069,1.2455358493870325,2.4773397358089086
1071,0.5414473690989001,3.7235426468651247
1073,0.5484051552033568,0.30233817305863286
1075,2.5131412880492627,0.9347320568496742
1077,1.956396902885288,3.282114151320053
1079,1.8616822240191886,2.0176660909876847
1081,0.8581708198979213,0.22032587857369576
1083,3.1083038679370594,1.7452956123786512
1085,4.1973282164266354,1.4284865330695906
1087,3.9262832365770577,1.4456018161576683
1089,0.4765039585273071,0.12318156681593248
1091,4.406912271286599,3.013871450904499
1093,2.2260931319855777,2.6981021711618918
1095,0.10147299783863607,0.9132331386259519
1097,1.4909424289163242,1.111216677197319
1099,1.0654072411557636,1.8097263864272772
1101,1.2080720400030192,1.8811283148577456
