cfips,val_loss,sub_loss
1001,0.7569505927796165,0.2727458432103523
1003,1.3061974840633017,4.187983231699496
1005,2.0701774691325467,1.2192826332239985
1007,2.9716055927211564,4.269879938093509
1009,0.12796273223535917,0.5183009562234691
1011,0.9279385008708849,5.055517497536784
1013,2.771071773563253,6.02213804937816
1015,0.14499434204476352,0.508652508116092
1017,2.118559543431543,6.742012856028304
1019,1.398865893606934,1.6694620232022646
1021,2.894419667837521,0.8647366916421533
1023,1.5870266520900123,0.7949055540215442
1025,1.6074687245497183,1.2842667026293864
1027,2.301136983037842,5.073385929568086
1029,1.0355470366547412,1.393134320541133
1031,2.4497373744472473,0.43457135502050737
1033,0.6659155032280851,2.1609810349876555
1035,0.500288396900402,8.184081916129351
1037,2.381272633329436,1.6618252177780413
1039,0.8072434228483659,0.7209996613197613
1041,10.231647721911795,13.710885810623758
1043,0.2875785381999655,0.6249303421039931
1045,2.138326493032303,2.8824651017925955
1047,2.022556809906872,2.594711110667765
1049,1.2734522172744545,0.8317250340013782
1051,0.4846104740140973,5.377602863763867
1053,1.6639679174597282,0.7877424306627797
1055,0.6010831730151721,0.7856185471843349
1057,1.1345681056658103,1.706946347448397
1059,4.335960933717774,7.298382812272823
1061,2.0885948527940488,0.5136144243872574
1063,2.618737071352471,1.9045351574215221
1065,2.713111504794884,1.076013034200253
1067,1.1211222852047418,1.022339724304183
1069,1.2371609254557479,2.3572030992654778
1071,0.5098081225628284,3.6396166753495063
1073,0.5481255171210948,0.2669541638322029
1075,2.618581695925421,0.8212920879759461
1077,1.9480224542862596,3.2835677858235353
1079,1.831266388850305,1.924138244968403
1081,0.8497957260206612,0.169526830759346
1083,3.099930638862157,1.6922913600396516
1085,4.170012427753219,1.3918228283944063
1087,3.894655867090942,1.4551418246060737
1089,0.47461705555023576,0.11952938157488835
1091,4.376508510448721,2.776136601780987
1093,2.207655313385768,2.6045797528057535
1095,0.09309775324400596,0.9750626838493509
1097,1.4993172074392256,1.1097638129715903
1099,0.9599521795925224,1.9191500184426933
1101,1.2077924100198745,1.8135632317158938
1103,0.41901296105768754,1.7323738284247516
1105,8.088264481132452,19.155165067153682
1107,1.1997758817215245,1.5026224911669417
1109,0.185863551337017,0.9055049445502935
1111,1.2586723230135148,5.630573133554924
1113,0.5566386528698254,0.8245388346167118
1115,1.222186271003799,0.7797112513235716
1117,0.47143211412629243,0.2753711594705939
1119,2.3196093109572296,2.893198870157645
1121,2.0388805109420716,2.609426369865873
1123,0.537747913163347,0.5988290170998122
1125,0.07984448716767663,4.77818423948004
1127,1.4828635668891315,3.7367034992309054
1129,6.157538210598473,3.1284532761005424
1131,0.3965750153700456,3.4249058776731127
1133,45.905477582410356,36.23683584239346
2013,0.3965750153700329,0.9671682932695386
2016,2.135659120334882,1.61396102254083
2020,0.5269695743598567,0.48487635523477285
2050,0.39657501537003653,2.5773603856475282
2060,1.7207689978425877,1.2766294550317903
2068,2.2583752819015865,1.7707344310667341
2070,1.3962775780175585,1.9621255061020975
2090,1.463874994270506,1.7679363837001634
2100,0.3414808429983241,4.443943596767283
2105,0.3414808429983172,3.39213811443228
2110,1.1351486641610435,2.0973424688449542
2122,1.541392473695495,1.0635013628856531
2130,2.2583760292980677,1.110137535197373
2150,1.0571731025586129,1.3722174029081193
2164,0.3454328620945744,2.967861283502582
2170,0.6948363647542238,0.5387965434708619
2180,0.3965750153700357,2.0190092650998968
2185,0.7084064671874177,0.4644823810276389
2188,4.08471417023502,9.452165168049229
2195,0.345432862094564,1.5363630253749112
2198,2.0745123908199257,3.3507404030020767
2220,0.1451362636590459,1.901402170324455
2230,0.3414808429983289,2.183563324237906
2240,0.8010055529013561,9.207824253110335
2275,1.619331283069879,8.573980489522523
2282,0.34148084299831855,4.03627162493757
2290,2.3913782285056016,4.015186766293911
4001,0.38048441052512244,0.9464631317995021
4003,1.9051269646392133,1.5243202596065484
4005,0.28299866978557786,2.076505543266349
4007,0.7845068902967456,0.4465065686718635
4009,1.4625808586223867,1.2706718586237131
4011,8.130766950560279,2.412228518926777
4012,1.3375054952509031,2.2822641755027244
4013,0.4105650413304419,0.655584507306778
4015,0.30480117787639754,0.1829456619175869
4017,0.08149268319722351,0.3075091420292256
4019,0.7772858563206881,0.7701973896480424
4021,1.4992227451406712,1.5620011277998527
4023,0.6051593798239996,1.4585882728342403
4025,0.4637706881025969,0.8115796805506833
4027,1.3059834117986155,1.248907229967657
5001,2.5241553226194924,0.602469441044623
5003,2.2656895708601903,3.431292947122527
5005,0.7873203353732067,1.0196467692604791
5007,0.5985636503120786,2.19559620757532
5009,0.7736939028967164,1.6288128712203227
5011,2.9281474830396608,1.4970681013303118
5013,7.498185697002263,2.3334802508334613
5015,1.5855194081267083,0.9626475147755343
5017,10.199499804418103,10.093091997617
5019,0.9830481720075444,7.783357719195296
5021,1.594160744946898,1.3663551595820866
5023,1.640505510055097,1.457102931541141
